date,HO1,HO2,HO3,HO4,HO5,HO6,HO7,HO8,HO9,HO10,HO11,HO12,HO13,HO14,HO15
2016-02-12,0.752987598748697,0.8139468808795199,0.9068217811323818,0.9743901003376874,1.0025480820730073,1.0252822377923092,1.0694485381977503,1.1024742869974489,1.1220024211564654,1.1412037592738686,1.1508537009563642,1.1426908745552917,1.115507110725335,1.1202641967506273,1.1341182666313496
2016-02-16,0.72064607381117,0.7789462065849585,0.8678477217342287,0.9312325496649548,0.9597644058362963,0.9825704256524105,1.0244228555179242,1.056387093581813,1.0773960899867667,1.0975924719939425,1.1108462876383032,1.1083159042672315,1.0877082620754774,1.0884734713773536,1.1016661225114104
2016-02-17,0.7629881019964401,0.8243847353024143,0.9177946291687372,0.9838748280432752,1.0129126498154029,1.0355703590048289,1.0778802093837525,1.1099383149529762,1.1302683883494822,1.149636588553498,1.1620001399532032,1.158103880072594,1.1355454675452712,1.1351644877703544,1.1478965983807214
2016-02-18,0.7578599349167183,0.8192950299752968,0.91229885294617,0.9781768754562841,1.0074946249437464,1.0304775315328538,1.0729402558912007,1.1049402009583342,1.1251690296241441,1.1442527144266474,1.1565257803195033,1.1525916398941431,1.130317357657862,1.1308251739791833,1.1441387336125166
2016-02-19,0.7213390693624836,0.782265579624383,0.8736667789110646,0.9382912073473467,0.9681924445255397,0.9920655277188046,1.0343909759582521,1.066561825642334,1.0871474952685536,1.1063861330677984,1.1190129552885766,1.1156951935383834,1.094330534599529,1.0950692283399337,1.1083079300087026
2016-02-22,0.7427526318980786,0.8061650655082396,0.9006607385924981,0.9673762787615399,0.9982925827014092,1.0227088116603495,1.0657949660180455,1.0981570462513202,1.1185488095245824,1.137792065474427,1.1504232154819365,1.1471683068153449,1.1252635181000332,1.1259651425330717,1.1395069468051944
2016-02-23,0.7200223778149875,0.782265579624383,0.874798262251005,0.9407574853327608,0.9721484626857969,0.9970720360810852,1.0401248505478211,1.072452459993162,1.0928730910303366,1.1121289321364392,1.124756545723934,1.1218297834144013,1.1008656719587906,1.1020989166816308,1.1160858361568475
2016-02-24,0.7443465216661003,0.8069027039614451,0.9003374576382295,0.9665258380769144,0.9971745775691626,1.0209824294664598,1.0637660565478901,1.0962827535033295,1.116938485716581,1.1360871720009242,1.1481796254681251,1.1445900009254244,1.1225623279915384,1.1231879817067223,1.1367103962800185
2016-02-25,0.7517615740651573,0.813246394659012,0.9065606160079012,0.972478922869293,1.0027646032303954,1.0264205333772127,1.0693235042270108,1.1017271276760645,1.1221273068756967,1.1410223899505372,1.1525770618951954,1.1485019133101313,1.1260477345831446,1.1261387150847186,1.1389825935817237
2016-02-26,0.7392876541415098,0.8012966517170838,0.8946800409385277,0.9605727532845356,0.991240550328777,1.0154580064460121,1.0583850357792177,1.0908383793305945,1.1113918148223536,1.1308827603449685,1.1432437274377398,1.1397001104445406,1.1178570290928702,1.1181543777089638,1.1308551186179319
2016-02-29,0.7579292344718497,0.8212866537989514,0.9168247863059313,0.9837897839748126,1.014718658105955,1.039109442502303,1.0824673090554078,1.1152041850544738,1.1358150592437095,1.1556485813284814,1.1681027047907704,1.164060655749307,1.141557793915792,1.1417602447329345,1.1548879746936607
