date,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8,CL9,CL10,CL11,CL12,CL13,CL14,CL15
2000-02-03,108.20757693525506,47.15929840215561,25.296271266608095,18.938516345850324,15.15659964707793,13.032017263617018,12.086818194847348,11.512353796958887,10.964324362070034,10.741479964714548,10.539422759372265,10.481392074532964,10.25400240469396,10.218387710236536,10.320686570392647
2000-02-04,111.25730885744026,48.358705549132665,25.919332135243764,19.394511690876623,15.49394844685391,13.317853548034288,12.346964944074195,11.755025672948745,11.190005137961698,10.95677760235153,10.754227122212816,10.69847628679254,10.469876139529621,10.427313853010888,10.529725441107146
2000-02-07,109.82895340021427,47.76769333178166,25.54549561406236,19.026773509403803,15.210816418470499,13.074363379826982,12.296936723069031,11.541474422077671,10.978429410563264,10.741479964714548,10.539422759372265,10.61824951269661,10.25400240469396,10.208891067383156,10.306102463133495
2000-02-08,108.0917643306151,47.072384840780465,25.229172403831946,18.872323473185215,15.096358789975078,12.97908461835456,12.036789973842184,11.458965984241118,10.907904168097117,10.680634980164967,10.4787171785695,10.420042188459606,10.192994610066489,10.147162888836188,10.242904665010508
2000-02-09,111.06428784970703,48.23702656320746,25.718035546915317,19.23270689102858,15.265033189863066,13.19081519940439,12.211888747360256,11.619129422394426,11.053656335860484,10.821046482971695,10.609467660298531,10.542741960606323,10.310317292042393,10.261122603076744,10.242904665010508
2000-02-10,113.6121651517858,49.140927601509006,26.158970930872865,19.519542672577384,15.578285646797905,13.354906399718008,12.351967766174711,11.740465360389356,11.161795040975239,10.919334534936402,10.698191201471802,10.627687956707895,10.390096715786008,10.341844067330472,10.432498059379473
2000-02-11,113.65076935333246,49.366902861084384,26.245240897299343,19.556316490724665,15.602381989639046,13.370786193296746,12.36697623247626,11.755025672948745,11.175900089468469,10.928695301790185,10.707530521595304,10.63712640071918,10.39948253034408,10.351340710183852,10.44222079755224
2000-02-14,112.9558937254928,48.862804205108525,26.111043171747045,19.497478381689014,15.578285646797905,13.391959251401728,12.396993165079358,11.803560048146718,11.232320283441386,10.975499136059092,10.758896782274567,10.679599398769966,10.441718695855405,10.398823924450749,10.505418595675229
2000-02-15,116.49833716741811,50.75325300869696,26.84606919749471,19.92857406486153,15.871043167120567,13.58558393869261,12.544768212080726,11.913077706128393,11.319621224715437,11.066999135130473,10.83628666933963,10.757774155873609,10.441718695855405,10.449234186172458,10.528159724825738
2000-02-16,117.05708218980381,51.241786994876925,26.757043912757254,19.91345948460756,15.747533103563208,13.78576976335674,12.738864788652009,12.105941977834082,11.511073592152487,11.25772725465017,11.026396961784185,10.949963064419808,10.696418065384325,10.642202499859852,10.715370800887216
2000-02-17,113.94407420794063,50.011405103757,26.54931824836986,19.724527231432916,15.747533103563208,13.580173510998986,12.47325894702815,11.893296755184219,11.314834915529513,10.833357188718843,11.026396961784185,10.776993046728228,10.529361112109692,10.478179433225566,10.552792761149618
2000-02-18,113.54497062052228,49.72190348231702,26.381159377199115,19.633839749909086,15.673427065428793,13.44491281865836,12.442612119148473,11.838899140087742,11.271758132856178,11.028853511226533,10.807770125472945,10.743359987732642,10.495949721454764,10.449234186172458,10.528159724825738
2000-02-22,115.42075748138856,50.355188279216975,26.65812692971564,19.81521471295674,15.80311263216402,13.54230051714361,12.529444798140888,11.913077706128393,11.329193843087292,11.086071947082443,10.8600504558952,10.796211937582848,10.54845333534108,10.49265205675212,10.557719368414393
2000-02-23,117.29654434225483,50.69897145467696,26.707585421236445,19.792542842575788,15.840165651231226,13.60722564946711,12.524336993494275,11.908132468392347,11.314834915529513,11.071767338118466,10.845792183961857,10.781797769441884,10.53413416791754,10.473355225383383,10.533086332090514
2000-02-24,119.61134514928129,51.13322388683694,26.806502404278064,19.86055845371866,15.778410619452549,13.477375384820109,12.447719923795086,11.819118189143568,11.233467659368767,10.985939684334602,10.760242552361808,10.690508037882438,10.443446107568452,10.381695276381869,10.434554186795
2000-02-25,120.8485662702782,51.766508683736895,27.15271184492372,20.07216257727426,15.951324708432848,13.623456932547986,12.580522844607014,11.947694370280695,11.357911698202848,11.109912962022406,10.883814242450768,10.815430828437469,10.567545558572466,10.507124680278677,10.567572582943944
2000-02-28,120.24991088915066,51.47700706229691,27.014228068665457,19.951245935242486,15.852516657586964,13.54230051714361,12.503905774907825,11.873515804240046,11.286117060413954,11.038389917202519,10.817275640095176,10.748164710446298,10.500722777262611,10.444409978330272,10.508453295766634
2000-02-29,121.44722165140573,52.20076111589687,27.380220905919437,20.208193799560004,16.087185778345944,13.747896769501363,12.667355523599431,12.036708649529475,11.439278954363592,11.181436006842292,10.698456707317328,10.882696946428638,10.634368339882318,10.57948779791145,10.646398299180355
2000-03-01,126.79520972281169,54.28155401999674,28.339715641423115,20.858120750480783,16.55034851668604,14.067112003425244,13.081087699975058,12.422437192940857,11.803038452493984,11.539051230941725,11.297304128517675,11.219027536384491,10.954163079008042,10.868940268442543,10.956774556861227
2000-03-02,126.236464700426,54.42630483071673,28.399065831248087,20.91857907149667,16.60592804528685,14.175320557297745,13.14238135573441,11.942749132544652,11.84611523516732,11.515210216001764,11.297304128517675,11.219027536384491,10.954163079008042,10.893061307653465,10.956774556861227
2000-03-03,125.75754039552398,54.31774172267674,28.369390736335603,20.91857907149667,16.612103548464717,14.18073098499137,13.08619550462167,12.427382430676898,11.80782476167991,11.548587636917711,11.306809643139903,11.228636981811801,10.963709190623735,10.902709723337837,10.96662777139078
2000-03-06,128.43153443122696,55.29480969503668,28.84419225493536,21.251099837084045,16.8652991787573,14.39173766504275,13.275184276546337,12.605410989174459,11.975345583187327,11.715474741497447,11.473156149028888,11.396802276789726,11.125993088090521,11.066732789972123,11.134132418393154
2000-03-07,136.2140543858849,58.58789063891649,30.26859681073464,22.105073621433437,17.519902515611303,14.911138723630758,13.642946211102451,12.936741917489362,12.39654079154883,12.087394574560857,11.763074345006835,12.338527928666112,11.125993088090521,11.988156487829436,12.065261191435765
2000-03-08,124.7597814269781,53.3768614529968,27.647296760131802,20.026818836512344,16.223046848259038,13.834463612599365,12.738864788652009,12.081215789153866,11.467996809479152,11.229118036722218,11.002633175228615,10.935548896278844,10.677325842152937,10.613257252806743,11.35582974530806
2000-03-09,126.47592685287702,54.20917861463675,28.339715641423115,20.91857907149667,16.618279051642585,14.191551840378622,13.081087699975058,12.41254671746877,11.788679524936205,11.548587636917711,11.321067915073245,11.25746531809373,10.997120581278661,10.936479178233132,11.01096723677376
2000-03-10,126.75529936406987,53.99205239855676,28.082531485514917,20.691860367687095,16.420662949950813,14.007597298795368,12.897206732697,12.234518158971207,11.616372394242862,11.376932329349982,11.149968651873145,11.08449530040215,10.825290572196183,10.762807695914473,10.833609375241833
2000-03-13,127.7929686913576,54.28155401999674,28.141881675339885,20.69941765781408,16.433013956306546,14.029239009569869,12.922745755930064,12.274080060859555,11.659449176916198,11.419846156241915,11.197496224984283,11.132542527538702,10.873021130274651,10.811049774336324,10.88287544788959
2000-03-14,118.6135861807354,51.241786994876925,27.02411976696962,20.102391737782202,16.043957256100867,13.747896769501363,12.749080397945233,12.1306681665143,11.549364065639896,11.324482096482066,11.111946593384234,11.05566696412022,10.81574446058049,10.77728031944103,10.87302223336004
2000-03-15,123.19912794047072,52.59765025616548,27.562123879126275,20.35932823775366,16.224506339772205,13.906932682474425,12.848934295273546,12.227579101373385,11.638637757115646,11.413628419545573,11.210551061362374,11.169975932183503,10.929486843884954,10.897401799042362,10.981106237507378
2000-03-16,124.603470331502,53.167299897929006,27.78770673825603,20.530088901585373,16.36360966770478,14.028632172933628,12.958132037159723,12.33324953805192,11.740816433076944,11.51536279849738,11.311938474062034,11.272497564428194,11.031269204737097,11.000161313088114,11.085830683914125
2000-03-17,123.75235373087696,52.844498434263,27.685169075015235,20.49127965980544,16.35728678916239,13.956718837662281,12.94773225221818,12.328217612495799,11.760279038021956,11.539585269676381,11.340906306261937,11.306671441843092,11.031269204737097,11.019734553858733,11.07087004871316
2000-03-20,117.24131173609562,50.69881811695373,26.7930914048203,19.924664729818396,15.965268319534223,13.746510626869112,12.729336768445828,12.142036366919331,11.589981244753123,11.389405948366571,11.210551061362374,11.194385844622715,10.977954634766926,10.965908141739531,11.07087004871316
